"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v5599",6.84687973720863,295.202158791461,73.0841543441125,1.1608124323908,129787635034.235,14747354.395,-487713.04788
"v5604",9.5928665343565,157.591761797057,129.372750792767,0.616912366923427,32034906025.6772,-7752645.605,-537713.04788
"v5605",11.8312998072314,415.655567848955,106.096645411454,1.71331010673548,30303373095.7149,-7702645.605,-537713.04788
"v5606",17.7941948787143,510.423397644812,131.819975773714,3.16355561655316,9121640379.54956,-7652645.605,-537713.04788
"v5607",21.0552003101478,469.907588569418,233.522910593014,2.72276948108887,198344371060.224,-7602645.605,-537713.04788
"v5608",9.43537124039834,272.923896877898,144.168241757943,1.33538075253904,8255385904.18658,-7552645.605,-537713.04788
"v56303",9.51528565435681,530.442671550886,183.04491814313,3.06917664039385,42832412416.5717,11647354.395,2162286.95212
"v56304",9.44042619022669,519.276922522853,428.259141388011,2.93625510613601,118208955388.225,11697354.395,2162286.95212
"v56305",9.60396821312523,150.940219036256,182.723978956468,0.782429945949887,50697599440.4907,11747354.395,2162286.95212
"v56306",10.8541668861721,291.040738181705,252.162492282603,1.42657618923501,190404691062.159,11797354.395,2162286.95212
"v56344",7.44596929201803,167.740803652449,222.526036165621,1.01579563079809,92146369218.7607,-9052645.605,2112286.95212
"v56345",7.46970628829716,140.665233190993,211.564077162325,0.745580699547128,73423147993.1776,-9002645.605,2112286.95212
"v56766",7.16763006594686,57.1315519819545,67.3775130983066,0.357649203913474,157152993922.729,11597354.395,2112286.95212
"v56767",9.58414109369724,586.859873658931,188.049137985267,3.36237950051677,22624981923.1148,11647354.395,2112286.95212
"v56768",9.2042940840109,390.337478275489,380.278301897482,2.5180607781,43066526495.2607,11697354.395,2112286.95212
"v56769",8.47469071739874,94.1842259100088,223.875810288219,0.52869795995439,82361226882.3408,11747354.395,2112286.95212
"v56770",10.4423740487209,240.008817194515,237.987862640686,1.1321196276847,400775378451.321,11797354.395,2112286.95212
"v56852",6.85636550891156,317.681187952953,239.227707461443,1.7802063708943,67341352195.3378,-9052645.605,2062286.95212
"v56928",6.6965188987516,120.873938121631,90.5823241152305,0.466566667576429,72530799291.1176,-5952645.605,2062286.95212
"v5720",8.18659909370807,364.658878706973,106.807089356638,2.17295730204721,20872178210.029,2747354.395,-537713.04788
"v5721",9.24535311372401,465.860095641032,197.350906068208,2.449737905336,430570330335.01,2797354.395,-537713.04788
"v57298",7.29429812105301,35.1097839960761,260.90078827979,0.203305045869948,206762905679.397,11597354.395,2062286.95212
"v57299",10.1931066292792,393.671117224662,116.360857544601,2.20404633006952,70228268322.2674,11647354.395,2062286.95212
"v57300",10.1428758872143,230.919429316405,227.363785062763,1.28859667904684,122714994988.948,11697354.395,2062286.95212
"v57301",9.86338188837171,287.196158317467,318.542173989917,1.54923986862711,226801725643.863,11747354.395,2062286.95212
"v57302",10.4711375878015,312.312093624987,97.5898866167478,1.44383636619237,171597215373.785,11797354.395,2062286.95212
"v5742",14.5205288835642,23.5032344427084,7.78731389676058,0.189162579207452,NA,5397354.395,-537713.04788
"v57433",6.95790116337556,397.08818478539,262.179395353987,2.1374775475271,33949890607.8013,-9002645.605,2012286.95212
"v57441",7.47507018097907,712.368959522561,591.126964866761,3.9976847774959,53329239203.3105,-8802645.605,2012286.95212
"v5745",7.13860545960435,592.002712657295,90.8324039352094,4.62689644637955,54099129977.3567,9947354.395,-537713.04788
"v5746",7.19754742100239,500.519370835759,34.0529717848862,4.07180350441708,185213107794.971,9997354.395,-537713.04788
"v5762",7.72559616870987,222.969825048151,94.8228516243978,1.32388549119084,395014737.221343,12847354.395,-537713.04788
"v5765",17.9217949380549,357.751926062362,95.1201660044153,1.75383302627515,223127318920.937,13047354.395,-537713.04788
"v5766",18.6823503056972,778.477347253009,94.3805588318099,4.25984892108389,31958190.2837461,13097354.395,-537713.04788
"v5767",19.0235549102152,697.671875022271,104.663204351476,3.62735579339709,41041334290.8728,13147354.395,-537713.04788
"v5768",21.7768207037868,916.331145846363,58.4585745214695,5.86239030454587,88426881681.4314,13197354.395,-537713.04788
"v5769",21.6929228894961,1103.24396122494,87.9660563648198,7.570490502322,3361364051.8421,13247354.395,-537713.04788
"v5770",20.1620065652739,899.211078455694,95.1776672310565,6.26223832118128,2199209865.58029,13297354.395,-537713.04788
"v5771",19.4634092012562,881.293304975848,181.623929491236,6.04825468822788,36041294198.9489,13347354.395,-537713.04788
"v5772",17.7006473834644,633.826016029443,427.416903319294,4.63450695150458,92839068223.0264,13397354.395,-537713.04788
"v5773",18.8688206281987,679.979523843601,385.991051472315,4.94207578274794,17510419998.7623,13447354.395,-537713.04788
"v5774",19.4031754867325,797.721282284575,397.507392617175,5.15321076105137,181249479747.44,13497354.395,-537713.04788
"v5775",16.2717599569246,368.757895035021,315.65830101375,1.71424941908833,37844040811.1701,13547354.395,-537713.04788
"v5776",9.61225163578429,118.463819552754,218.108811405244,0.677135273089976,8028923436.72085,13597354.395,-537713.04788
"v5777",9.20852408702453,261.74909458624,120.136468370638,1.27478607352946,1750617015.04009,13647354.395,-537713.04788
"v5778",7.1816538441028,16.4209534131598,139.235870478754,0.153623072129966,1750496501.07646,13697354.395,-537713.04788
"v5779",7.15203415801545,16.4803460728067,164.436915426312,0.196105497446873,399818662.703667,13747354.395,-537713.04788
"v5780",7.20815798529081,37.6180067982016,186.687222685872,0.352966092368175,399125554.935877,13797354.395,-537713.04788
"v5783",6.66015378687241,20.7493577544648,148.759608155244,0.234108950771697,4036765669.11102,13947354.395,-537713.04788
